article_id,entity,label,dataset,cui,preferred_name,rootSource,semantic_types
PMC9123808,polo,TREATMENT,PMC,C2712390,Water Polo,MSH,Daily or Recreational Activity
PMC9123808,prior firstline treatment,TREATMENT,PMC,,,,
PMC9123808,chemotherapyrelated symptoms,PROBLEM,PMC,,,,
PMC9123808,response shift,PROBLEM,PMC,C0231759,Pivot shift test response,MTH,Finding
PMC9123808,newly derived reference values,PROBLEM,PMC,,,,
PMC9123808,mpc patients hrqol,PROBLEM,PMC,,,,
PMC9123808,mpc,PROBLEM,PMC,C0026604,"Motion Therapy, Continuous Passive",MTH,Therapeutic or Preventive Procedure
PMC9123808,its treatments,TREATMENT,PMC,C0280957,psychosocial effects of cancer and its treatment,MTH,Finding
PMC9123808,mpc,PROBLEM,PMC,C0026604,"Motion Therapy, Continuous Passive",MTH,Therapeutic or Preventive Procedure
PMC9123808,treatmentnaïve mpc,TREATMENT,PMC,,,,
PMC9123808,prior firstline treatment,TREATMENT,PMC,,,,
PMC9123808,chemotherapyrelated symptoms,PROBLEM,PMC,,,,
PMC9123808,response shift,PROBLEM,PMC,C0231759,Pivot shift test response,MTH,Finding
PMC9123808,norm data,TEST,PMC,C0509573,Compare results of data collected with preestablished norms,NIC,Health Care Activity
PMC9123808,maintenance treatment settings,TREATMENT,PMC,,,,
PMC4971692,radiation recall gastritis,PROBLEM,PMC,,,,
PMC4971692,concurrent chemoradiation,TREATMENT,PMC,C4688643,Concurrent Chemoradiation,NCI,Therapeutic or Preventive Procedure
PMC4971692,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC4971692,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC4971692,radiationrecall gastritis,PROBLEM,PMC,,,,
PMC4971692,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC4971692,erlotinib,TREATMENT,PMC,C1135135,erlotinib,MTH,"Organic Chemical, Pharmacologic Substance"
PMC4971692,unresectable pancreatic cancer,PROBLEM,PMC,C0854776,Pancreatic carcinoma non-resectable,MDR,Neoplastic Process
PMC4971692,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC4971692,radiation therapy,TREATMENT,PMC,C1522449,Radiation therapy (procedure),MTH,Therapeutic or Preventive Procedure
PMC4971692,chemotherapy,TREATMENT,PMC,C3665472,Chemotherapy,MTH,Therapeutic or Preventive Procedure
PMC4971692,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC4971692,erlotinib,TREATMENT,PMC,C1135135,erlotinib,MTH,"Organic Chemical, Pharmacologic Substance"
PMC4971692,chemotherapy,TREATMENT,PMC,C3665472,Chemotherapy,MTH,Therapeutic or Preventive Procedure
PMC4971692,epigastric pain,PROBLEM,PMC,C0232493,Epigastric pain,MTH,Sign or Symptom
PMC4971692,nausea,PROBLEM,PMC,C0027497,Nausea,MTH,Sign or Symptom
PMC4971692,vomiting,PROBLEM,PMC,C0042963,Vomiting,MTH,Sign or Symptom
PMC4971692,abdominal computed tomography ct scan,TEST,PMC,,,,
PMC4971692,diffuse wall thickening of the stomach,PROBLEM,PMC,,,,
PMC4971692,esophagogastroduodenoscopy,TEST,PMC,C0079304,Esophagogastroduodenoscopy,MTH,Diagnostic Procedure
PMC4971692,multiple gastric ulcers,PROBLEM,PMC,C0341178,Multiple gastric ulcers,SNOMEDCT_US,Disease or Syndrome
PMC4971692,proton pump inhibitors,TREATMENT,PMC,C0358591,Proton Pump Inhibitors,MTH,Pharmacologic Substance
PMC4971692,maintenance chemotherapy,TREATMENT,PMC,C0481504,Maintenance Chemotherapy,MSH,Finding
PMC4971692,the similar symptoms,PROBLEM,PMC,C0239112,CONTACTS WITH SIMILAR SYMPTOMS,DXP,Finding
PMC4971692,persistent gastric ulcers,PROBLEM,PMC,,,,
PMC4971692,subsequent egd,TEST,PMC,,,,
PMC4971692,the patients symptom,PROBLEM,PMC,C1317600,patient symptoms,CHV,Finding
PMC4971692,ppi therapy,TREATMENT,PMC,C1541225,Proton pump inhibitor therapy,SNOMEDCT_US,Therapeutic or Preventive Procedure
PMC4971692,maintenance chemotherapy,TREATMENT,PMC,C0481504,Maintenance Chemotherapy,MSH,Finding
PMC4971692,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC4971692,erlotinib,TREATMENT,PMC,C1135135,erlotinib,MTH,"Organic Chemical, Pharmacologic Substance"
PMC4971692,followup abdominal ct scan,TEST,PMC,,,,
PMC4971692,egd,TEST,PMC,C0079304,Esophagogastroduodenoscopy,MTH,Diagnostic Procedure
PMC4971692,the gastric ulcers,PROBLEM,PMC,C0038358,Gastric ulcer,MTH,Disease or Syndrome
PMC4971692,radiation recall gastritis,PROBLEM,PMC,,,,
PMC4971692,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC4971692,erlotinib,TREATMENT,PMC,C1135135,erlotinib,MTH,"Organic Chemical, Pharmacologic Substance"
PMC4971692,ppis,TREATMENT,PMC,C0965389,PPI-149,MSH,"Amino Acid, Peptide, or Protein, Pharmacologic Substance"
PMC4971692,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC4971692,erlotinib,TREATMENT,PMC,C1135135,erlotinib,MTH,"Organic Chemical, Pharmacologic Substance"
PMC4971692,radiation recall gastritis,PROBLEM,PMC,,,,
PMC4971692,further studies,TEST,PMC,C4288176,Study Further Information Contact,NCI,Human
PMC4971692,radiation recall gastritis,PROBLEM,PMC,,,,
PMC4971692,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC4971692,erlotinib,TREATMENT,PMC,C1135135,erlotinib,MTH,"Organic Chemical, Pharmacologic Substance"
PMC4971692,ppis,TREATMENT,PMC,C0965389,PPI-149,MSH,"Amino Acid, Peptide, or Protein, Pharmacologic Substance"
PMC4971692,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC4971692,erlotinib,TREATMENT,PMC,C1135135,erlotinib,MTH,"Organic Chemical, Pharmacologic Substance"
PMC4971692,radiation recall gastritis,PROBLEM,PMC,,,,
PMC4971692,further studies,TEST,PMC,C4288176,Study Further Information Contact,NCI,Human
PMC4971692,radiation recall gastritis,PROBLEM,PMC,,,,
PMC4971692,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC4971692,erlotinib,TREATMENT,PMC,C1135135,erlotinib,MTH,"Organic Chemical, Pharmacologic Substance"
PMC4971692,proton pump inhibitor,TREATMENT,PMC,C0358591,Proton Pump Inhibitors,MTH,Pharmacologic Substance
PMC4971692,chemotherapy,TREATMENT,PMC,C3665472,Chemotherapy,MTH,Therapeutic or Preventive Procedure
PMC4971692,withdrawal,PROBLEM,PMC,C2349954,Withdraw (activity),MTH,Activity
PMC10380009,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC10380009,the most lethal malignancies,PROBLEM,PMC,,,,
PMC10380009,surgical resection,TREATMENT,PMC,C0015252,removal technique,MTH,Therapeutic or Preventive Procedure
PMC10380009,significant preoperative anxiety,PROBLEM,PMC,,,,
PMC10380009,worsening surgical outcomes,PROBLEM,PMC,,,,
PMC10380009,therapeutic methods,TREATMENT,PMC,C0087111,Therapeutic procedure,MTH,Therapeutic or Preventive Procedure
PMC10380009,preoperative anxiety,PROBLEM,PMC,C0508734,"Assist in preoperative workup, as appropriate, helping to explain the tests and reduce anxiety for the patient who will undergo surgical repair",NIC,Therapeutic or Preventive Procedure
PMC10380009,this observational study,TEST,PMC,,,,
PMC10380009,preoperative anxiety,PROBLEM,PMC,C0508734,"Assist in preoperative workup, as appropriate, helping to explain the tests and reduce anxiety for the patient who will undergo surgical repair",NIC,Therapeutic or Preventive Procedure
PMC10380009,preoperative anxiety,PROBLEM,PMC,C0508734,"Assist in preoperative workup, as appropriate, helping to explain the tests and reduce anxiety for the patient who will undergo surgical repair",NIC,Therapeutic or Preventive Procedure
PMC10380009,surgery,TREATMENT,PMC,C0038894,Surgery specialty,MTH,Biomedical Occupation or Discipline
PMC10380009,similar pancreatic major surgery,TREATMENT,PMC,,,,
PMC10380009,the stais,TEST,PMC,C0420512,Inpatient stay,SNOMEDCT_US,Functional Concept
PMC10380009,our data,TEST,PMC,,,,
PMC10380009,high stais,PROBLEM,PMC,,,,
PMC10380009,higher levels of apais,PROBLEM,PMC,,,,
PMC10380009,depressive symptoms,PROBLEM,PMC,C0086132,Depressive Symptoms,MSH,Mental or Behavioral Dysfunction
PMC10380009,trait anxiety,PROBLEM,PMC,C5190344,trait anxiety scale (T-Anxiety),MEDCIN,Intellectual Product
PMC10380009,risk,PROBLEM,PMC,C0035647,Risk,MTH,Idea or Concept
PMC10380009,preoperative anxiety,PROBLEM,PMC,C0508734,"Assist in preoperative workup, as appropriate, helping to explain the tests and reduce anxiety for the patient who will undergo surgical repair",NIC,Therapeutic or Preventive Procedure
PMC10380009,a specific psychological screening,TEST,PMC,,,,
PMC10380009,support,TREATMENT,PMC,C0344211,Supportive care,MTH,Health Care Activity
PMC10380009,state anxiety,PROBLEM,PMC,C1279420,"Neuroses, Anxiety",MTH,Mental or Behavioral Dysfunction
PMC10380009,surgery,TREATMENT,PMC,C0038894,Surgery specialty,MTH,Biomedical Occupation or Discipline
PMC10380009,the operation,TREATMENT,PMC,C1880161,Computer Operation,MTH,Machine Activity
PMC10380009,anxiety,PROBLEM,PMC,C0003467,Anxiety,MTH,Mental or Behavioral Dysfunction
PMC10380009,surgery,TREATMENT,PMC,C0038894,Surgery specialty,MTH,Biomedical Occupation or Discipline
PMC10380009,the postoperative recovery process,TREATMENT,PMC,,,,
PMC10380009,our data,TEST,PMC,,,,
PMC10380009,high state anxiety,PROBLEM,PMC,,,,
PMC10380009,perioperative anxiety,PROBLEM,PMC,,,,
PMC10380009,depressive symptoms,PROBLEM,PMC,C0086132,Depressive Symptoms,MSH,Mental or Behavioral Dysfunction
PMC10380009,trait anxiety,PROBLEM,PMC,C5190344,trait anxiety scale (T-Anxiety),MEDCIN,Intellectual Product
PMC10380009,preoperative anxiety,PROBLEM,PMC,C0508734,"Assist in preoperative workup, as appropriate, helping to explain the tests and reduce anxiety for the patient who will undergo surgical repair",NIC,Therapeutic or Preventive Procedure
PMC10380009,this study,TEST,PMC,C3172868,Was this on a farm:Find:Pt:^Patient:Nom:PEG Study,LNC,Clinical Attribute
PMC10380009,developing preoperative anxiety,PROBLEM,PMC,,,,
PMC10380009,a specific psychological screening,TEST,PMC,,,,
PMC10380009,distress,PROBLEM,PMC,C0231303,Distress,MTH,Mental Process
PMC10380009,the preoperative phase,TEST,PMC,,,,
PMC10380009,surgery,TREATMENT,PMC,C0038894,Surgery specialty,MTH,Biomedical Occupation or Discipline
PMC10380009,state anxiety,PROBLEM,PMC,C1279420,"Neuroses, Anxiety",MTH,Mental or Behavioral Dysfunction
PMC10380009,surgery,TREATMENT,PMC,C0038894,Surgery specialty,MTH,Biomedical Occupation or Discipline
PMC10380009,preoperative anxiety,PROBLEM,PMC,C0508734,"Assist in preoperative workup, as appropriate, helping to explain the tests and reduce anxiety for the patient who will undergo surgical repair",NIC,Therapeutic or Preventive Procedure
PMC10380009,appropriate communication protocols,TREATMENT,PMC,,,,
PMC10380009,preoperative anxiety levels,TEST,PMC,,,,
PMC10380009,surgeryspecific,TREATMENT,PMC,,,,
PMC10380009,surgery,TREATMENT,PMC,C0038894,Surgery specialty,MTH,Biomedical Occupation or Discipline
PMC10380009,anxiety levels,PROBLEM,PMC,C0564474,Level of anxiety,SNOMEDCT_US,Finding
PMC10380009,patientcentered medical care communication,TREATMENT,PMC,,,,
PMC11930888,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC11930888,unresectable disease,PROBLEM,PMC,C1618884,"Oncology; disease status; pancreatic cancer, limited to adenocarcinoma; unresectable at diagnosis, m1 at diagnosis, metastatic, locally recurrent, or progressive (for use in a medicare-approved demonstration project)",HCPCS,Therapeutic or Preventive Procedure
PMC11930888,aggressive treatments,TREATMENT,PMC,C0510615,"Encourage early, aggressive treatment for endometriosis",NIC,Therapeutic or Preventive Procedure
PMC11930888,significant chronic and debilitating side effects,PROBLEM,PMC,,,,
PMC11930888,significant unmet,PROBLEM,PMC,,,,
PMC11930888,limited qualitative studies,TEST,PMC,,,,
PMC11930888,this study,TEST,PMC,C3172868,Was this on a farm:Find:Pt:^Patient:Nom:PEG Study,LNC,Clinical Attribute
PMC11930888,supportive care needs,TREATMENT,PMC,C5447463,Supportive Care Needs Survey-Short Form 34,NCI,Intellectual Product
PMC11930888,paca survivors,PROBLEM,PMC,,,,
PMC11930888,a psychosocial symptom management intervention,TREATMENT,PMC,,,,
PMC11930888,semistructured,TREATMENT,PMC,,,,
PMC11930888,treatment,TREATMENT,PMC,C1522326,Treating,MTH,Functional Concept
PMC11930888,qualitative data,TEST,PMC,C0681942,qualitative data analysis,AOD,Research Activity
PMC11930888,rapid qualitative analysis,TEST,PMC,,,,
PMC11930888,descriptive statistics,TEST,PMC,C5236893,Statistical Analysis Plan Version Description,NCI,Intellectual Product
PMC11930888,paca survivors,PROBLEM,PMC,,,,
PMC11930888,interviews,TEST,PMC,C0021822,Interview,MTH,Activity
PMC11930888,limited holistic care,TREATMENT,PMC,,,,
PMC11930888,posttreatment symptom management,TREATMENT,PMC,,,,
PMC11930888,persistent side effects,PROBLEM,PMC,,,,
PMC11930888,lifestyle changes,TREATMENT,PMC,C0870811,Lifestyle changes,MTH,Social Behavior
PMC11930888,unmet supportive care needs,TREATMENT,PMC,,,,
PMC11930888,paca survivors,PROBLEM,PMC,,,,
PMC11930888,developing interventions,TREATMENT,PMC,C1514724,Rapid Access to Intervention Development,NCI,Governmental or Regulatory Activity
PMC11930888,these gaps,PROBLEM,PMC,,,,
PMC11930888,unmet supportive care needs,TREATMENT,PMC,,,,
PMC11930888,paca survivors,PROBLEM,PMC,,,,
PMC11930888,developing interventions,TREATMENT,PMC,C1514724,Rapid Access to Intervention Development,NCI,Governmental or Regulatory Activity
PMC11930888,these gaps,PROBLEM,PMC,,,,
PMC11930888,this study,TEST,PMC,C3172868,Was this on a farm:Find:Pt:^Patient:Nom:PEG Study,LNC,Clinical Attribute
PMC11930888,a comprehensive approach,TREATMENT,PMC,,,,
PMC11930888,holistic care,TREATMENT,PMC,,,,
PMC11930888,caregiver support,TREATMENT,PMC,C0150162,Caregiver support (regime/therapy),MTH,Health Care Activity
PMC11930888,structured rehabilitation,TREATMENT,PMC,,,,
PMC11930888,emotional and psychological support,TREATMENT,PMC,,,,
PMC11930888,psychosocial interventions,TREATMENT,PMC,C5392103,Psychosocial Intervention,MSH,Therapeutic or Preventive Procedure
PMC11930888,paca survivors,PROBLEM,PMC,,,,
PMC10177101,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC10177101,pancreatic ductal adenocarcinoma,PROBLEM,PMC,C1335302,Pancreatic Ductal Adenocarcinoma,MTH,Neoplastic Process
PMC10177101,an extremely low survival rate,PROBLEM,PMC,,,,
PMC10177101,surgical removal,TREATMENT,PMC,C1293139,Surgical extraction,MTH,Therapeutic or Preventive Procedure
PMC10177101,pdac,PROBLEM,PMC,,,,
PMC10177101,the liquid biomarkers,TEST,PMC,C5222689,analysis of functional biomarkers in urine by liquid chromatography with tandem mass spectrometry,MEDCIN,Laboratory Procedure
PMC10177101,liquid biomarkers,TEST,PMC,C5222689,analysis of functional biomarkers in urine by liquid chromatography with tandem mass spectrometry,MEDCIN,Laboratory Procedure
PMC10177101,routine examinations,TEST,PMC,C2063084,routine examination,MEDCIN,Finding
PMC10177101,pdac development,PROBLEM,PMC,,,,
PMC10177101,its precursors,PROBLEM,PMC,,,,
PMC10177101,pancreatic ductal adenocarcinoma,PROBLEM,PMC,C1335302,Pancreatic Ductal Adenocarcinoma,MTH,Neoplastic Process
PMC10177101,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC10177101,efficient treatment options,TREATMENT,PMC,,,,
PMC10177101,surgery,TREATMENT,PMC,C0038894,Surgery specialty,MTH,Biomedical Occupation or Discipline
PMC10177101,surgically unresectable cancer,PROBLEM,PMC,,,,
PMC10177101,cancer cells,PROBLEM,PMC,C0334227,"Tumor cells, malignant",SNOMEDCT_US,Cell
PMC10177101,low survival rates,PROBLEM,PMC,,,,
PMC10177101,cancers,PROBLEM,PMC,C0006826,Malignant Neoplasms,MTH,Neoplastic Process
PMC10177101,surgically resectable pdac,PROBLEM,PMC,,,,
PMC10177101,pdac,PROBLEM,PMC,,,,
PMC10177101,symptoms,PROBLEM,PMC,C1457887,Symptoms,MTH,Sign or Symptom
PMC10177101,specific biomarkers,PROBLEM,PMC,,,,
PMC10177101,routine examinations,TEST,PMC,C2063084,routine examination,MEDCIN,Finding
PMC10177101,pdac,PROBLEM,PMC,,,,
PMC10177101,significant changes,PROBLEM,PMC,C5915914,Notify health care provider of significant changes,NIC,Health Care Activity
PMC10177101,pdac,PROBLEM,PMC,,,,
PMC10177101,liquid biomarkers,TEST,PMC,C5222689,analysis of functional biomarkers in urine by liquid chromatography with tandem mass spectrometry,MEDCIN,Laboratory Procedure
PMC10177101,routine examinations,TEST,PMC,C2063084,routine examination,MEDCIN,Finding
PMC10177101,pdac,PROBLEM,PMC,,,,
PMC10177101,pdac,PROBLEM,PMC,,,,
PMC10177101,pancreatic cancer cases,PROBLEM,PMC,,,,
PMC10177101,a fatal prognosis,PROBLEM,PMC,,,,
PMC10177101,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC10177101,developing pancreatic cancer,PROBLEM,PMC,,,,
PMC10177101,the current protocolscreening,TREATMENT,PMC,,,,
PMC10177101,serumbased and other liquid biomarkers,TEST,PMC,,,,
PMC10177101,pdac,PROBLEM,PMC,,,,
PMC10177101,serum biomarkerca199for,TEST,PMC,,,,
PMC10177101,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC10177101,the biomarkers,TEST,PMC,C2735102,Cardiac biomarkers,MTH,Clinical Attribute
PMC10177101,the low sensitivity,PROBLEM,PMC,C5555911,Low Sensitivity Method,NCI,Qualitative Concept
PMC10177101,this marker,TEST,PMC,,,,
PMC10177101,pdac,PROBLEM,PMC,,,,
PMC10177101,ongoing clinical studies,TEST,PMC,,,,
PMC10177101,a panel of biomarkers,TEST,PMC,C5451861,Prion disease biomarker panel,LNC,Laboratory Procedure
PMC10177101,proteins,TEST,PMC,C0033684,Proteins,MTH,"Amino Acid, Peptide, or Protein, Biologically Active Substance"
PMC10177101,ca125,TEST,PMC,C0006610,CA-125 Antigen,MTH,"Organic Chemical, Immunologic Factor"
PMC10177101,cib1,TEST,PMC,C1424635,CIB1 gene,MTH,Gene or Genome
PMC10177101,mic1,TEST,PMC,C1428369,RMC1 gene,MTH,Gene or Genome
PMC10177101,rit2,TEST,PMC,C1419388,RIT2 gene,MTH,Gene or Genome
PMC10177101,tnp1,TEST,PMC,C1420830,TNP1 gene,MTH,Gene or Genome
PMC10177101,kiaa0409,TEST,PMC,,,,
PMC10177101,ca199,TEST,PMC,C0201551,CA 19-9 measurement,MTH,Laboratory Procedure
PMC10177101,pdac,PROBLEM,PMC,,,,
PMC10177101,a significant increase,PROBLEM,PMC,C4062396,Significant increase in respiratory rate above baseline,NANDA-I,Finding
PMC10177101,studies,TEST,PMC,C0947630,Scientific Study,MTH,Research Activity
PMC10177101,other biomolecule secreting factors,PROBLEM,PMC,,,,
PMC10177101,circulating tumor dna,PROBLEM,PMC,C3827014,Circulating Tumor DNA,MSH,"Nucleic Acid, Nucleoside, or Nucleotide"
PMC10177101,circulating tumor rna,PROBLEM,PMC,C5446687,Circulating Tumor-Derived RNA,NCI,"Nucleic Acid, Nucleoside, or Nucleotide"
PMC10177101,circulating tumor cells,PROBLEM,PMC,C0027625,Circulating Neoplastic Cells,MTH,Cell
PMC10177101,cancer exosomes,PROBLEM,PMC,C2984526,NSCLC Antigen-Loaded Dendritic Cell-derived Exosomes,NCI,Pharmacologic Substance
PMC10177101,pdac,PROBLEM,PMC,,,,
PMC10177101,these studies,TEST,PMC,,,,
PMC10177101,biomarkers,TEST,PMC,C0005516,Biological Markers,MTH,Clinical Attribute
PMC10177101,the liquid biopsy,TEST,PMC,C4505151,Liquid Biopsy,MSH,Diagnostic Procedure
PMC10177101,mirnas,TEST,PMC,C1101610,MicroRNAs,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Biologically Active Substance"
PMC10177101,migratory panin cells,PROBLEM,PMC,,,,
PMC10177101,pdac,PROBLEM,PMC,,,,
PMC10177101,pdac,PROBLEM,PMC,,,,
PMC10177101,a panel of biomarkers,TEST,PMC,C5451861,Prion disease biomarker panel,LNC,Laboratory Procedure
PMC10177101,lewisnegative individuals,PROBLEM,PMC,,,,
PMC10177101,mic1,TEST,PMC,C1428369,RMC1 gene,MTH,Gene or Genome
PMC10177101,ca125,TEST,PMC,C0006610,CA-125 Antigen,MTH,"Organic Chemical, Immunologic Factor"
PMC10177101,pdacspecific marker ca199,TEST,PMC,,,,
PMC10177101,surgical resection,TREATMENT,PMC,C0015252,removal technique,MTH,Therapeutic or Preventive Procedure
PMC10177101,numerous potential,PROBLEM,PMC,,,,
PMC10177101,liquid biomarkers,TEST,PMC,C5222689,analysis of functional biomarkers in urine by liquid chromatography with tandem mass spectrometry,MEDCIN,Laboratory Procedure
PMC10177101,these biomarkers,TEST,PMC,,,,
PMC10177101,pdac,PROBLEM,PMC,,,,
PMC10177101,liquid biomarkers,TEST,PMC,C5222689,analysis of functional biomarkers in urine by liquid chromatography with tandem mass spectrometry,MEDCIN,Laboratory Procedure
PMC10177101,an unresectable disease,PROBLEM,PMC,C1618884,"Oncology; disease status; pancreatic cancer, limited to adenocarcinoma; unresectable at diagnosis, m1 at diagnosis, metastatic, locally recurrent, or progressive (for use in a medicare-approved demonstration project)",HCPCS,Therapeutic or Preventive Procedure
